-lZXdiEghz0,29,80,train
-mhpQRL24PM,17,55,validation
-o_pnWgdfSI,18,57,train
-skChoO4NgU,15,54,train
-ukqIV-MwGA,18,65,train
-wA1T-d7yMQ,14,62,test
0--nzZoE_Ho,29,81,train
09pMJyKUdyI,20,59,test
09wYHMyHW_k,37,79,train
0BDGdUr1N6Y,18,58,train
0FI78Sv_BL4,22,66,train
0G95vM-n_I8,23,76,validation
0HoPGRKPtyg,215,251,test
0JFCqe-dbj0,13,64,test
0KdogsEtIIg,22,73,test
0M-hPUiNVks,1,44,test
0Msrgi5zP78,27,69,train
0N6gnIMx31c,26,71,train
0QgATk3Gvs0,10,57,train
0TiPjkcR_Vs,11,54,train
0UBsv0Pa2bw,18,62,validation
0bIb6Pjzk1g,14,55,test
0bUDOHUzdEw,14,63,train
0dh-PjhhN9U,15,62,train
0evPDhk7P-M,380,422,validation
0gE8cM6F7Mw,14,63,test
0ihU0MXB2uQ,28,71,validation
0jDIN0R1sh8,13,55,train
0jeLcHNUkDk,30,83,train
0lFf-HP86Q0,12,57,train
0lYCzxUKhsk,22,68,train
0pVbhQUjouc,27,63,validation
0rOymB-hgC4,28,63,test
0s-SndgWtqw,10,53,train
0vHTUkZJeDQ,19,61,train
0yVFLPbxUXM,12,63,validation
10MRxp2q8R4,14,68,train
10v59CD0ylk,11,58,test
13v94lbKNz4,20,61,train
1897RroMaWs,22,60,train
1BFpJ67aM6s,23,61,train
1BkHCsfaduk,27,73,train
1D3bVkbScdE,14,58,train
1DdGJjLIDCc,29,68,validation
1F8kDtgfsBs,15,49,train
1H7qOHW0K_g,27,77,validation
1KOD4f2YSrg,23,65,train
2xBIHi3oqy4,17,60,test
72b5UupN-Nw,137,184,test
7761uBKNpd8,0,59.6,validation
9crt3kBm2Hc,6,64,train
CjO1ZZZI8CE,22,67,test
DpiGR6_i4Js,12,57,train
EQ91XVsmq-I,26,70,train
HPfBYRU8tVM,21,69,train
J5_m9Ee6A6M,15,62,train
KHVZFbmt8xk,17,59,train
LysFhHBYTmE,34,80,test
M4blyCNxeBQ,10,65,train
MfavlJej70A,0,50.48,train
MosOtH1imQA,19,65,train
QXnJ2manIdI,26,74,train
RPMicSPIAlg,21,66.59986666666667,test
U-Qe9aNkrdE,10,48,train
VLNKqrVmD9g,0,46.961,test
V_NbY-oVDJI,24,72,train
W6iwVLm51-k,19,66,train
XE0yaKh5vj4,0,42.53333333333333,train
YoSAZzE9tMI,15,62,train
_-_U21mzk40,11,58,train
--dMUrmpeqc,22,73,test
-0YaPPvFmC8,29,77,train
-1ABuaSkkio,28,72,test
-1vfxCtpdEI,29,71,train
-3SE2nOj6d4,30,70,validation
-3iQfkOVi8g,16,58,train
-5INZ_Tk8RM,23,76,train
-5xyaoo15yQ,25,64,train
-7XYw1VrN64,24,78,validation
-9Y076KDt2w,63,111,train
-9i-cKl0Q6M,11,51,train
-9kKj0fbhe0,25,75,train
-9lhTURiG5A,29,71,train
-A4WdJoJe7c,333,374,train
-ADdYJy-jJE,20,64,train
-BN7lOMmnfE,28,80,test
-BRqLHIGZww,24,75,validation
-BTq4AuYlkc,23,66,train
-Clj-vNybJs,20,65,train
-GzxgZnNMmY,23,65,train
-HKNtThK9V0,19,68,validation
-JrBAJFx_eo,26,68,train
-KI1_0FVUSI,22,71,train
-KMUiLryxhk,25,71,train
-LDgcP_DZP0,29,64,train
-Lv1Q_JRwxU,13,60,train
-P_5hxULpiI,12,65,train
-PycfoL1-kA,11,47,train
-RMvB_raxYw,13,56,train
-SK73JocmyA,29,83,train
-SRiiIuEYgA,13,52,test
-UJjKecbIKU,30,69,train
-VJYkfG04W4,20,65,train
-WzjivbTgww,29,71,test
-XG2PDXogas,25,66,validation
-XtcU2kiqzI,19,64,train
-Z97SP3JvyM,15,55,train
-aJ3yKqs-6Q,34,73,train
-c-T5B20I3U,23,74,train
-eIobtpEHOM,11,56,train
-gxXtQyH-JI,19,67,train
-kxIdJwPRq8,136,179,train
-llO0z4Va50,10,53,train
-nEg1olBLcw,13,62,validation
-naeVdQFcn4,27,68,train
-oqXIcpJKys,20,63,train
-pKfcJth5So,12,47,train
-psuaJ4-VRY,14,45,validation
-qVTX-LXnvQ,29,79,train
-qmSO9myL10,18,68,train
-Xu-MvAsSvo,16,63,test
-gLgdyK20AU,18,61,train
-r33LL85TpY,22,59,train
-rZVdy2nGiM,24,70,validation
-ss06gXsPgI,18,65,train
-tQU8BGtDck,246,269.04,train
-tTDVIORamg,28,70,test
-uvwqRm-SDA,14,58,train
-wZMBUOScqM,26,67,validation
-wZY0Uvmu1M,16,70,train
-yz4rAkdWmA,15,62,train
01Y2GRwsoCE,18,68,train
04xCturrmjU,27,81,train
07wjBg6ZQEI,17,63,test
0Aeb5AS7dCs,26,65,train
0B4GqmLyoag,10,45,validation
0C5jhJXvO4I,13,55,validation
0CY2rtsjgkE,12,53,train
0D3YTj9MT50,15,55,validation
0D91A_uZK0M,16,63,train
0DsnGlFvYt4,14,61,validation
0ESzG631uVU,0,38.61,train
0FaCl_VTHbU,29,75,test
0FtEyMW0l04,19,62,train
0G2NsQNup50,23,66,validation
0H5PL5zNHmo,27,67,train
-8C-gydUbR8,12,64,train
-hJ1YTZ5AGI,0,57.65663333333333,test
-hss7xpzIVc,11,55,train
-r2-9oyIzkQ,14,55,train
0LwSy-xZSPw,93,136,train
0Olm321vgk8,29,77,test
0cNYPgD6cEA,15,62,test
0vFPs6XsU_Q,23,65,train
1ACn3u5UnBw,12,70,train
20Nlj7Cz4E0,10,66,test
26OpBUZbdPw,0,26.6,train
3otUlQ4wvLY,30,82,train
3p3A4QDXw-g,13,54,train
3tK7PpCo0PQ,62,107,train
42QgE4mM55I,0,52.58586666666667,train
64E7E2yd7cQ,26,79,validation
6VycuUJbRjI,21,70,validation
6mdJY-GVdvs,13,48,train
73YTz8RC2Fo,28,62.699999999999996,validation
7G8ZGuGNrw8,23,68,train
8HJcD-xKYo4,73,112,validation
8OKAwDv20R8,0,15.12,train
AEwkS57P4eE,13,59,train
Ns-iXXKmzzU,10,54,test
RGWC7icTM_E,11,51,test
aPQTrv2B1sw,236,273,test
l1coM570kVw,28,81,train
pXGuj0q9ai0,101,148,train
qJT2h5uGAC0,916,960,train
5jQIuYPAODg,0,43.73,train
qwoyjr7tSBA,530,575,test
0jiu0RNizU8,159,214,test
1_0T2ZIjWnw,13,50,train
2NESqWU89V0,329,373,validation
3mCWARDySc8,54,69.73,train
5A0sMC5olxI,380,412.05,test
7gTiMEazgmE,29,78,test
91vBzCaNTQ0,68,106,validation
9Srnaag2tCo,62,100.5,train
AA_XVhso6IU,235,273,test
A_oaLt-n4fQ,211,255,validation
FwVYUHKoLtQ,26,73,train
JdBTLOZo3dA,163,211,validation
JlmUCZKjkuY,231,279,train
NsbLeONN0-c,181,221,train
O4XYhK_tQnk,21,67.03,train
PaZ4aVEsPsE,0,44.53,test
QAjepby044Q,38,90.22,test
TstsLM4IUV8,108,146,train
UY4v-zjlnlo,6,46,validation
YROOI2kKvGw,258,276.94,validation
YsHxZjm-zg8,120,158,validation
_XA3BaNyf4Q,57,104,validation
aHx50zHbHbE,0,40.43,validation
aOOqSWgmRJM,27,82.88,train
bNvp4y9WSGM,28,74,test
cD7zMUwX7T4,27,77,validation
dmHcDWrMH-8,43,98,test
fJNauQt9Di0,136,182.38,train
kmV2hj-I7Xo,77,132,train
o0Aq9oY4JNk,3,52,train
p2wc5-uMbWw,18,67,validation
r29e99H14CI,1055,1087,test
sH9j4mHGGkQ,113,172.81,train
-7iI6_7PSDA,21,64,train
-AEZuuoyJug,14,65,train
-MUg-WH0Ivk,27,62,train
-NCD5jfkapA,19,74,train
-NvDh4fMiWc,12,54,train
-V_8J9yaBko,27,65,test
-XJ1i40XSIw,30,73,test
-ZPawlysHnc,11,56,validation
-_JY_gVLNNQ,10,57,train
-b5AbCknZrs,21,60,train
-j9x-d4ZqtY,27,73,validation
-lgSmVKN1VY,20,64,train
-odIm2rNR5M,28,69,test
-t5hV8VVvtI,15,63,test
-wcwrkUJwhM,20,57,validation
-yVlxH01sYQ,27,63,validation
-yby37u00N4,11,60,train
06dCAQutFeI,27,75,train
07EilTzev6A,11,54,train
0IkQZJsVJOg,24,77,test
0JIcv-DFwYM,16,55,test
0MuM1Nch4xY,13,53,train
0OdJqt8BOdM,29,75,train
0R_Ph3T0jHE,26,64,test
0RqHkIvB4VY,18,60,train
0i_lGB3GshY,219,255,train
0s49D-LqHwg,27,80,train
0wIFDj6C1BI,12,56,train
10RkjPIguAY,25,76,train
12BiXa25oT8,17,61,train
16DCCYYdgmg,21,71,test
1DeE4ezSPdQ,21,67,validation
1FZ1jJHyI7k,30,73,test
1OCgFydWYWU,21,73,validation
1VMgM5t-NWU,29,64,train
1WaTnza9cn0,146,194,train
1Yn5xhaKdQw,18,52,train
1cnZrhivdrM,16,70,train
1lzJ4_qfZ9M,13,55,train
1oSVFi7oM-0,10,52,test
1t3LJn23uCI,29,69,train
1z2EmcLouic,18,63,train
24NvKl_DaM8,25,82,train
26Ti4i2BNdM,20,60,train
2DhB1K8UJqs,13,56,train
2IJaODbc2js,17,60,train
2K5q89S_ELg,27,76,test
2KDS0WI-0G0,18,66,train
2PwprdcYa4o,320,366,validation
2VbXrbj2pzg,10,53,train
2bt0yL69XNA,20,65,train
2dNEVAF3X2E,11,56,train
2ka4jTyw6Zo,12,57,train
2nEjLrb8q6E,20,67,test
2nYOk_XoDm4,29,79,train
2qtdpohFB_I,19,65,test
2rJQT6a0RN4,26,71,train
30fJ2tRViCE,23,63,train
32Cc_6Qgu98,19,66,validation
3E6mwYkb_MQ,12,57,train
3G_gh1HuDZI,19,56,train
3Kjbw5B4Bws,19,65,test
3L-zuyZlGPk,13,57,train
3L2HTNHNAX0,16,68,validation
3PCVpLWlY3M,12,59,train
3PJC_-aDhO0,25,73,train
3PQMG6s6pjY,18,59,validation
3Q4ZpXjU-yQ,12,63,test
3QS9hlK1-H8,26,72,validation
3QlR6CCJqjE,26,73,validation
3Qo-JwqcEJ4,27,71,train
3Yk7h8VPQ78,30,69,train
3cLclrAxiCw,22,64,validation
ZW7eH1DORJg,16,60,train
fOc6JNNdLaQ,25,67,validation
r6QD2E-YesI,21,64,validation
0n-Z2AQCRnU,376,399.37,validation
3xW9NcPDSCk,213,251,train
5R3bR-rkqIk,129,171,test
6ZAzQ_xUCUo,144,185,validation
7mPAAZP8SIk,427,460.5,train
7rxfucuwC-Q,355,410.96,train
CF9jEgK1mZE,174,214,test
Evh-bm79BgQ,263,307,train
HP4bUf_w4hU,518,563,train
IJXrQCDz-wc,232,284,test
IzZFPvqT1_s,180,212,train
K7dXkfKAano,576,623,train
KxLMzuKzpOM,571,624,train
L3lYFx1wx-M,188,237,train
L9-nSe9P0l8,358,416.68,test
MmMtqNIzmjg,59,101,train
N7tVUQOobkY,270,323,validation
NIUD5tnT_NQ,296,337,validation
UtMZGT9opoU,249,299,train
Ytblri7hn-0,22,77,train
eg-vJOCRwmo,609,649,validation
gfCl8WGI9qQ,31,73,validation
gl9j63Ln1y4,141,185,validation
kzWWAUXTv-g,162,211,validation
mCY1Z1cmc-s,341,382,validation
pzAiXfVmLGA,484,524,train
qoVQyvJcKkQ,444,490,train
rJn8Ir3YN0g,93,138,train
tf7iVpC0nrU,336,384.18,train
uOOGqzu-I_U,125,163,test
06_sxs4pAkk,55,104,train
0qcqPpmZ4js,90,133,train
1erAq0EUU-o,158,178.3,validation
26U5fThqNco,588,600.03,train
3nqELeTLYBs,27,73,test
7VhALNQehek,461,507,validation
8N58Py5K2ew,25,63,train
AnpZ8X_mBkw,175,215,train
Ats1rim8kZc,244,289,train
BSlmq1E1q5U,21,61,train
BTaTbW2CSe0,368,405,validation
Dkg9aauGj_E,207,262,validation
G9AKWSzZtWI,29,75,train
GUUAu_aiaVw,314,360,validation
HEgEQ8Z3n0w,288,329,train
HZEvYfr8UMk,144,193,validation
IR9Dsnp6jvo,208,241,train
Irx-WWFsQYU,874,914,train
JnV80TvNXY8,530,559,test
LwdbMz2jdgo,315,358,validation
M23QcQjkzyQ,68,112,train
MavK0Rhz8Ks,780,820,train
NL6jHUlyftE,98,142,train
PLaVQGIwXCA,0,26.13,train
PpLTN658fjo,289,343,train
RGOjpIPnVFo,253,294,train
SAkty8sHtFA,146,191,validation
SMw-s0vINYM,946,985,train
ULHuAi70Tvg,20,60,validation
WcLoN9B4Zt4,897,939,train
XMGG2w26ea4,10,58,train
Y4zmftgyxkQ,518,572,test
ZhjKBIOAknY,197,244,train
Zqnx6Uki_S0,582,630,test
bHfesK3rBE4,232,270,train
dRTQglfs7-Y,66,110,train
ekCzMX9vEyk,177,218,test
exmQTuLOHbk,635,678,validation
jlbtuQqEuiU,483,527,train
k-rgG1CrKgA,23,68,train
nU9x9e_JW-o,1108,1152,validation
oVcXhpJIQhg,162,209,train
prgymk5U7pc,344,385,train
r_MVCCgSSy4,1156,1172.6,train
rbNr-0MbOSE,864,909,train
s8hHjhiYq3c,403,450,train
smZHAeNF3Q4,0,30.0,test
t--gsZX-lNA,145,186,train
t-YSdILMKvo,683,719.77,validation
tkSxRQxEcYo,971,1003.2,validation
wsffEFutYQw,130,177,train
xRfnVjpUTDg,443,491,train
xVUw-8T6JbE,548,583,train
yQvo1SiaZHI,136,176,train
1p5jl5JeZx8,97,143,train
5ott6Y1gZcY,126,179,train
9XHRHFTY0iU,395,434,validation
HDvPMEU33HM,81,118,train
LEFSHa_n9jE,274,317,train
SM756Ki9S9g,144,184,validation
WhD232bSL3w,100,139,validation
Wj5qDj8_nSw,22,73,train
ZNEEzZXROTo,58,110,train
Zy0GQxZoFfU,204,244,validation
bi5E6H04BhM,542,593,test
eOwKvuuMl74,69,119,train
hp-1ncwHRto,16,66,train
nbPY6Y1ffgo,25,64,train
sosmMya-v6k,762,818,train
7tMPoaU2oL4,0,11,train
9RisgTyd5aA,138,154,train
HIDb-C5YRa4,0,25,test
K2nicVw_XRM,89,114,train
SVvXfuS5eyY,28,82,train
W5iSTBNPkng,0,51,train
YuU9VpAxb24,0,55,validation
Zl29n4sL8_A,0,48,train
nXtEwct1VUE,22,69,train
o9C7LfMo4zo,0,12,validation
snxMjHP5agw,0,19,train
-8vaqkzAcxM,21,65,train
-Fyb0KlZxOc,79,119,train
-MBivbS4-m8,9,57,test
-YelHdsH4Sw,86,124,train
-etr03BsiO0,21,64,train
-wBnkGTEAGw,10,63,validation
-waN8LN32ZQ,101,149,validation
03llkfXCeB0,183,223,validation
0N7a8BU5aPI,637,683,train
0dkhsBmUZSY,24,67,test
0f9CRelpMnU,425,461,test
17X64IVcwuc,18,56,validation
1gGuEVUsayQ,28,79,train
2B9dQteDEyc,28,72.27,train
2DcuR1OxXy8,58,101,train
2qsYvMVuz3o,394,435.08,train
2vmrKP7irZY,58,108,train
3-mHye9aaF0,60,101,validation
4-b0IdcVTqw,7,61,train
4RKze-QJCVA,67,110,validation
4dbF1noiSd4,11,48,validation
4hcHr-U9cgg,410,452,train
4mJ-Wwq5ijw,132,174,train
5WA2CPlH5OQ,16,62,train
6JOcDNA3xPY,234,281,train
6Zn4qXw-2ew,28,74,train
6oXaqCm2d0c,434,480,train
6pHtlOXBxTI,29,70,train
7O3v2FubfVI,418,463,validation
8JJK83vCl6o,170,211,train
8XH7xIWWC6c,87,112.52,train
8Z94L7ZOBCQ,311,367,train
8jkqWDOjXAk,87,129,test
9D6B9o6YVYo,14,61,test
9USErgF6Me0,41,82,test
9UoqktE00g4,52,93,test
9cwRrpLbrdE,0,33.36,validation
9eby2AryIXk,160,206,train
9k2Dxn0Uqo4,346,390,train
A3Eiem251Us,17,64,validation
A3ElyTjB3jg,0,48.6,test
AALmlahkqq0,0,44.03,train
-9BmQiOdBjo,62,84,train
-CJGj3-kNQY,50,94,train
-adpq1zKs_E,0,57,train
-bUFzBa8rKw,100,115,validation
-txQYl9o19Y,0,51,train
0-zs3dCBvDE,340,374,train
0Pamld3pAws,0,57,test
0QFpWAP8fPs,390,421,test
1-M_7gQcjXs,0,14,validation
17tR5NBVT1w,0,35,train
1R_FKBxJCtI,110,120,test
1dHg3BkwoL0,60,75,test
1laInV45_JQ,10,67,validation
2Ygx_6Q2-NY,0,22,train
2jWwOcakS1o,130,181,validation
2s8P9kQdQMY,160,191,test
2usxAmDgd-s,0,58,validation
3ytxs7-pW1g,80,93,train
41Lo3wqqRGk,0,60,train
4aye_iJytHg,110,165,train
5ec27xKLMQQ,0,16,train
5x3DGo0n9dY,27,69,train
66KCM2W99Qw,30,74,validation
6MSr7VgWYoY,130,180,train
6dBcpIIbMCY,180,198,train
71kUmuq5DCM,16,74,train
7jcIdsTZpOI,180,196,train
7n5X5_1UfT4,180,208,train
88ClpLbD0wY,0,16,validation
0RMYLychMXc,0,42,test
4Y0Vq_3Lfdk,171,207,train
5EXkRXorUW0,379,425,validation
5zBNpxyX-KI,0,45,train
78S8DnvLQDY,28,74,validation
8AYXpxT4jcs,80,131,train
AUXS8zwFV0k,19,65,train
CMzLTmZsUGo,0,42,train
CkUHXjbrlN4,71,121,validation
Dmy4EjohxxU,58,102,train
GNQUA0bI5b0,247,298,test
H9JA9CibQmU,194,240,train
IdLHAqL8KJw,317,358,test
IodeRr1vIgE,0,26.6,train
Ubmh-lOoe3Y,10,57,train
Zr0TnoiHJc0,5,44,train
b3GBp4U8_No,0,48,validation
hKQb8SijZO4,236,285,test
ipx_reb1Kfc,0,54,validation
ksCMf478CrE,198,246,train
nKFa6uSX0_k,52,89.46,validation
pIHQ5U7YtVs,0,49,train
qUF8raImRZM,439,493,train
sVGmh0ZTXVs,425,467,train
uVlO-iMDoNQ,184,224,train
zSMmaftkVX8,380,409.54,train
-UmUC-FQDQ0,56,112.5,train
0akarudYj8g,196,242,train
0bvgm0bORBA,0,37.44,train
1-ECO5CB2ms,0,24.07,validation
1EubbOxODxk,51,76.1,train
1mDVoszehUo,86,127,train
2M9-tXoXTcg,31,81,train
2bU3k5-p8yU,152,203,test
39wdJHNIghc,244,293,test
3EA-bKKcrkU,54,105.87,train
3eRlys2yHIE,48,87.72,test
3tvkXsXU70E,255,272.24,train
50RAcLsDogo,0,19.17,test
5DM17LF3Nu8,0,48,validation
5OTRV76xxeI,22,67,train
5XMs35xnGhY,52,102,train
5Xgn3kh6V0Q,0,55.62,train
5aeS5YhLLaw,101,143,train
5imh2dh4BBI,221,265,train
5sumS7_ogEw,34,67.03,train
61MPFIdErac,25,70,test
6AoP4Dy9vaQ,121,140.6,validation
6BQgJ0tvUkc,160,208.68,train
6TJ4mjlhR2U,0,56,train
6oT76YWr8KA,1,48,train
6zN9e79ZQqs,0,20.8,test
7a3pMhPHams,84,117.07,test
7cWr5VORoW0,27,63.8,test
7loyXGZ2aO0,0,52.13,validation
7pYcoCUlHL0,355,394.63,train
7wT2AlqpRGs,0,50.5,train
7wmONBGzlKs,201,258.76,train
8RQReyEWDdA,133,175,train
8alMXBLWmNE,1,55,train
8hSEus9jvHc,163,197.2,test
9SN9F6nYBcU,86,133,train
9lZuoDTAaDs,35,76.78,train
9o9gfEYfaPs,255,294.16,test
AK3kHjv3XTU,0,51.57,train
AN1nBeSm-DQ,22,60.11,train
ANxca_VmPwk,0,54.05,train
AT-3U3StbSA,75,118.9,validation
Adwi8DAQF2Q,269,302.73,test
AkrxaFwDbmE,50,76.77,validation
AmvzgDPwg50,0,22.3,test
B4z-sVTAhwE,31,84,train
BBqIMUf9xi8,253,296,train
BM4-IH7gGxQ,70,85.39,test
BNNAOfjxY3E,68,105.12,train
BaBNjfuhtM0,151,194,train
Baye35khKvE,22,73.4,test
CGAvGtSlk3U,58,88.27,train
CNAsjF-sses,0,35.33,validation
CTv3Xr4IMuo,115,129.8,test
CV2Zm2EZKuw,82,131,test
CejhQC9hUO8,43,78.1,validation
DAZ-W7RP4N0,0,59.6,train
DfWwTcayIv4,2,53,train
EQzkiFF2tEg,35,70,train
EuYIwmEPeCQ,39,83,train
EwLXxfYFWtQ,0,24.88,train
FAvONjeqIGI,41,75,test
FtoX5tmMPzM,0,58.24,train
Fv0gbxIlOU8,29,68,train
FzhEJFD0hV4,28,65.34,train
G27j0yuYtQs,50,84.45,train
GEAZn65ZFlk,25,64.36,validation
GGaMTz7vAN4,0,44.09,test
GSk-D9HKCcs,0,15.45,validation
GTNTgEhj6HQ,101,140,train
GhJhxnqgKcc,146,189,validation
Gk3uD3mWva8,0,32.63,train
GrfmkuA8M5I,72,89.24,validation
H8L51uh_dkI,428,474,train
HFiAyxKa2UI,276,325,validation
HLtnf4PKGFs,0,40.7,validation
HPCXWDW7nZw,90,131,validation
HlMnwIxk2aA,0,36.43,train
HmK1tsbzZYI,0,26.57,train
I9vIozBjTOg,4,46,test
IGU4x63VjAU,95,122.33,test
IGikBxNZsf0,28,80,train
28StN9ykZ68,75,112,train
2VUXFpZh6xI,11,48,test
3T4D_CQRNyM,22,69,train
5bSfEeWEtUg,24,74,validation
5zndga59TFk,4,47,validation
8EKCO2XKJ7w,0,53,train
8bmdnc-htzQ,91,143,train
DTZ4khupsCM,45,82,train
Dbo9tI1f2mo,81,132,train
DyzH7KzpIMk,0,43.57,train
E1I6LhzVPVw,119,173.57,train
FD1LeLl1xBA,52,103.34,train
FQHhMhW4sHw,25,76,train
Fm5ZiCupuqc,25,68,train
G_jA6itU_FA,106,138,test
GyHmkrrU0ZM,125,164,train
JDrpFuzeeX4,2,41,train
ThLQka_yZNY,260,307,test
VtcXTrVLwb8,589,630,train
VyGYjbe6gJU,12,62,train
W2Q3cVvu5fU,377,414.04,train
X8E2Vx0ygi8,225,276,train
XzGx6ZWa_OE,237,276,test
YBtxdjUIF_Y,72,126,train
YchzqU8mrmE,6,47,validation
a802qKb_itM,10,53,validation
arjTbCWjcYs,100,145,validation
b2yU1j1P7n4,58,113.71,train
cpUEWtVa8PQ,42,85,train
fUNXFAJ2Dcs,4,60.84,train
kEnOc-apG_o,74,102.33,validation
kTflV6v77qU,38,83,train
mZKUFZhLXAE,11,61.96,train
n-1ho8xiSGU,2,52,train
oqyY1c8C6-k,85,122.99,train
u0VZUjxb4p8,157,202,train
w9wfVOg6d1M,1,40,train
y1DgTYLdesA,119,159,validation
zAfVwdU7ARk,238,260.76,test
-4Yeb7_b-vw,22,69,validation
-7tgLpZ1frk,86,125,train
-AMxYKovZGQ,78,114,train
-D_UlvQUT9s,38,73,train
-TDLthDbY5c,294,336,train
-a6BSsPI7Ac,15,58,train
-gBOodnUBbs,19,67,train
-j9hQp9GcvA,3,48,test
-judncvKimM,62,82.32,train
-tkFrycD5U0,38,79,train
-zbf7k3mqo8,133,186.85,train
06Ig9ll16yY,257,308,validation
06T5S_wlgNs,92,136,test
0QEwBir7h2Q,0,27.43,train
0UMD_hIj_WA,0,41,train
0UaOdIgHAaY,228,280,train
0_Nsv6UW7eg,15,68,train
0dkVLY8CHXk,260,285.08,validation
0kj5xVhfQQM,241,283,train
0nWLXEGgm8k,51,96,test
0tAn5ugghe8,340,384,train
0xRpeMaCjkQ,40,62.76,train
0yAruVzmT9E,192,226.93,validation
1-k-OAPil5U,0,35.57,validation
1-uB15WtBRA,256,291,test
14-6bbJ_FK8,0,27.73,test
14QbFEnqq9Y,68,107,test
15JzLyroGRg,1,42,train
1644FIUWpp8,62,113,train
1Hrschg83VQ,295,345,train
1MLUEfkJDSw,0,12.61,validation
1Z0JYfpbPc4,92,135,train
1cW_Rjk0o0o,351,394,test
1d_goXmGmRk,120,160,test
1k5EjKXVsX8,0,59.99,train
1pZTC67xdnE,102,148,train
1q-KrhSYMnU,19,69,test
1xwe8_27rZo,77,135.9,train
2-5NusVgiz4,2,55,train
26nDBWMlh9k,34,76,train
2D1yULl576c,34,80,validation
2DXXAvNbm3k,548,590,train
2PIoh4zSMUM,19,59,train
2T_OATiUmBU,303,351,validation
2VcB-E4ACpM,409,453,validation
2YuwwJbBL3w,0,46,test
2jDi7HvzTKQ,95,130.88,train
2lp0U9u9VzY,7,50,test
2vbZtRDZSSE,3,40,train
2wGWn3R33Hw,100,154.95,train
2xlWTgqPUOA,4,48,train
34goL9liJ_A,0,27.05,validation
1wLpEP9LUS0,150,198,train
2U9KcK_iaa0,111,166.36,train
3FPVxGMOAS4,73,114,validation
3JR4p1m4aDE,119,175.04,train
3Lj2Bo20ulQ,12,61,train
3PjtcoZbBZQ,161,204,train
3Q8QHJVB1aY,14,53,test
3SB16ZehMhg,298,353,train
3aCgBsz1iNc,164,206.64,train
3d-ZF8rR5lQ,30,77.81,validation
3d5Lu8Wvvow,26,61.4,validation
3v4rhnuyUfU,66,114,train
3xaTX28NqHA,38,86.92,test
42-fMRhOthQ,19,61.07,train
47UAQMyMLEw,28,80,train
48iF1l50L0E,14,68.57,train
4B4UAW1jEnU,2,52,train
-67jCOryxzQ,0,21.67,train
-7zzPh_gKKc,0,28.11,test
-Gq9GTPeFow,0,31.72,train
-MJDUbKjyHA,33,65.5,train
-NGTv0zfA20,0,38.1,train
-OGq-n_9EYA,29,63.17,train
-Q4hfmKy0DI,147,196.7,validation
-S4qeL71ogE,0,45.55,validation
-TnDYy29pRA,0,54.52,test
-bI2-J8lyQY,0,11.67,train
-gDle2Yu0GA,15,59,validation
-kGxLMDATu0,0,28.99,train
-qBNijwTlwc,0,31.63,train
-wrV1SnmQFQ,0,13.65,validation
06EXwqyYls0,0,14.5,train
0I95tgSzOpM,0,12.85,train
0SC_QHdJo_0,0,21.63,train
0XWzv1pLYl8,0,35.97,train
0YMv3RUxGQM,0,21.37,test
0_X7kCoZYd4,0,32.47,train
0moqaixfFRU,34,77.6,validation
115lvttxyOw,97,150,test
1D2q6StYdtY,0,35.0,test
1S2VCrPaFio,0,35.0,train
1XtRmOTjPIw,0,47.55,train
1q762_eT6y0,141,181,train
1qpMU9J5SYk,71,100.21,train
1tgQbwMjX_o,0,37.88,train
1tof3Ij827Y,22,69.1,validation
1uTnWkTP9a0,0,33.02,validation
1wr4uv7UUUQ,0,24.88,validation
2MSEE4qvpYY,29,72,train
2TX0Z3-L7cc,0,10.6,train
2Y6TuHnZQ1M,0,13.98,test
2cwi8VT4QJE,0,46.7,test
2e0brTzq_Wg,0,42.76,train
2fEzJeL-LoI,15,56,train
2xLGCDDgO7U,0,43.78,train
3-h8hGmup0k,0,50.0,train
3AOgy13HWhk,27,69.0,train
3Bn9nDqL8KI,0,21.87,test
3BzKyIKC_0Q,0,25.76,train
3G5MLeZpyQc,27,76,test
3LBTmq1taAA,0,46.0,validation
3M62sGpknh8,27,73,train
3WQcnbTWiIc,0,38.47,train
3YXM0yHESAo,24,78.0,train
3Z6WE3OB3Ag,36,86.02,train
3dzz-ZR4lY8,0,24.0,validation
3nkcxJ9bheI,0,22.46,test
3qeykYF7pjQ,0,53.7,train
3znWQ4SURxU,0,29.76,train
4MK97OddDTE,0,27.06,test
4Mhv2oHk2g4,0,51.63,train
4RVB5w_YOJM,0,55.56,train
4XYoF6G44mw,145,195,train
4cEj58DYRGc,3,62.91,validation
4j7GbxZQjB8,53,81.9,train
4k_VXcQL06Y,0,28.79,train
4sJFrYzql_4,0,46,train
5-zP0TQhUv0,5,59,train
5BGJF982_bo,73,113,train
5BLZ3GHTUzc,0,57.93,train
5D9kmzCo4MM,0,15.52,test
5WVH4_iIYCQ,0,19.99,validation
5YSCwvVogNA,0,27.13,validation
5i39i-PyQxA,0,46.94,test
5nCZD4xhdVU,0,35.7,validation
5nyaSMbAx3I,133,165.27,test
5rIJ7IFcjEQ,12,54,validation
5rgQGshpBJ0,32,60.13,validation
5v05QrnF38M,0,40.24,train
63uyNeko1Oo,29,61,train
68URV_xa4X8,71,118,train
6C3OReUPPuQ,0,17.73,train
6IQEfCGhTe4,247,298,test
6LOynDdFpuU,0,52.31,train
