# 2초 audio => soundclip

Epoch :  0 , train loss : 0.56992, validation loss : 0.49034, Time : 306.09907150268555
Epoch : 36 , train loss : 0.56022, validation loss : 0.48606, Time : 296.95936393737793

Epoch : 36 , train loss : 0.56011, validation loss : 0.48548, Time : 303.56327199935913

Epoch : 36 , train loss : 0.56006, validation loss : 0.48600, Time : 296.89298486709595

Epoch : 36 , train loss : 0.56013, validation loss : 0.48629, Time : 295.5496828556061

Epoch : 36 , train loss : 0.56012, validation loss : 0.48599, Time : 298.0582346916199

Epoch : 36 , train loss : 0.56009, validation loss : 0.48628, Time : 297.717698097229

Epoch : 36 , train loss : 0.56010, validation loss : 0.48613, Time : 297.9526619911194

Epoch : 36 , train loss : 0.56013, validation loss : 0.48606, Time : 296.3351683616638

Epoch : 36 , train loss : 0.56011, validation loss : 0.48551, Time : 299.83685088157654

Epoch : 37 , train loss : 0.56017, validation loss : 0.48566, Time : 294.9791250228882

Epoch : 37 , train loss : 0.56005, validation loss : 0.48568, Time : 297.380007982254

Epoch : 37 , train loss : 0.56000, validation loss : 0.48563, Time : 296.2718961238861

Epoch : 37 , train loss : 0.56008, validation loss : 0.48581, Time : 296.6710367202759

Epoch : 37 , train loss : 0.56008, validation loss : 0.48536, Time : 295.91268706321716

Epoch : 37 , train loss : 0.56010, validation loss : 0.48575, Time : 298.00663709640503

Epoch : 37 , train loss : 0.56009, validation loss : 0.48582, Time : 299.39395570755005

Epoch : 37 , train loss : 0.56010, validation loss : 0.48570, Time : 296.3956227302551

Epoch : 37 , train loss : 0.56010, validation loss : 0.48543, Time : 294.28452014923096

Epoch : 38 , train loss : 0.56013, validation loss : 0.48594, Time : 301.9655451774597

Epoch : 38 , train loss : 0.56005, validation loss : 0.48539, Time : 298.38196420669556

Epoch : 38 , train loss : 0.56005, validation loss : 0.48592, Time : 296.9266405105591

Epoch : 38 , train loss : 0.56006, validation loss : 0.48565, Time : 298.1447079181671

Epoch : 38 , train loss : 0.56009, validation loss : 0.48557, Time : 295.6006803512573

Epoch : 38 , train loss : 0.56006, validation loss : 0.48576, Time : 298.3093190193176

Epoch : 38 , train loss : 0.56007, validation loss : 0.48536, Time : 297.1894094944

Epoch : 38 , train loss : 0.56008, validation loss : 0.48535, Time : 296.155038356781

Epoch : 38 , train loss : 0.56007, validation loss : 0.48618, Time : 295.6130554676056

Epoch : 39 , train loss : 0.56036, validation loss : 0.48566, Time : 297.66954350471497

Epoch : 39 , train loss : 0.56033, validation loss : 0.48540, Time : 297.93004417419434

Epoch : 39 , train loss : 0.56019, validation loss : 0.48552, Time : 296.9126660823822

Epoch : 39 , train loss : 0.56008, validation loss : 0.48572, Time : 295.92453503608704

Epoch : 39 , train loss : 0.56007, validation loss : 0.48597, Time : 297.0228409767151

Epoch : 39 , train loss : 0.56008, validation loss : 0.48592, Time : 296.48279762268066

Epoch : 39 , train loss : 0.56009, validation loss : 0.48563, Time : 294.9022305011749

Epoch : 39 , train loss : 0.56006, validation loss : 0.48576, Time : 294.6385922431946

Epoch : 39 , train loss : 0.56008, validation loss : 0.48552, Time : 300.95927023887634

Epoch : 40 , train loss : 0.56020, validation loss : 0.48541, Time : 297.8234543800354

Epoch : 40 , train loss : 0.56016, validation loss : 0.48588, Time : 297.3431556224823

Epoch : 40 , train loss : 0.56014, validation loss : 0.48620, Time : 296.2236111164093

Epoch : 40 , train loss : 0.56007, validation loss : 0.48583, Time : 298.8481955528259

Epoch : 40 , train loss : 0.56006, validation loss : 0.48548, Time : 297.74866127967834

Epoch : 40 , train loss : 0.56004, validation loss : 0.48556, Time : 294.7318983078003

Epoch : 40 , train loss : 0.56003, validation loss : 0.48555, Time : 298.38440227508545

Epoch : 40 , train loss : 0.56003, validation loss : 0.48576, Time : 294.5605492591858

Epoch : 40 , train loss : 0.56006, validation loss : 0.48568, Time : 295.0825114250183

Epoch : 41 , train loss : 0.56002, validation loss : 0.48576, Time : 296.9434778690338

Epoch : 41 , train loss : 0.56006, validation loss : 0.48599, Time : 296.07090044021606

Epoch : 41 , train loss : 0.56003, validation loss : 0.48572, Time : 297.0735025405884

Epoch : 41 , train loss : 0.56002, validation loss : 0.48569, Time : 295.9404978752136

Epoch : 41 , train loss : 0.56003, validation loss : 0.48600, Time : 295.9429843425751

Epoch : 41 , train loss : 0.56003, validation loss : 0.48545, Time : 295.8108811378479

Epoch : 41 , train loss : 0.56003, validation loss : 0.48594, Time : 297.98781061172485

Epoch : 41 , train loss : 0.56005, validation loss : 0.48585, Time : 297.11860251426697

Epoch : 41 , train loss : 0.56003, validation loss : 0.48573, Time : 296.4190249443054

Epoch : 42 , train loss : 0.56007, validation loss : 0.48567, Time : 295.57750415802

Epoch : 42 , train loss : 0.56012, validation loss : 0.48557, Time : 297.2712023258209

Epoch : 42 , train loss : 0.55999, validation loss : 0.48595, Time : 297.21390771865845

Epoch : 42 , train loss : 0.55995, validation loss : 0.48570, Time : 296.99232602119446

Epoch : 42 , train loss : 0.55994, validation loss : 0.48575, Time : 297.75367760658264

Epoch : 42 , train loss : 0.55998, validation loss : 0.48549, Time : 294.1809575557709

Epoch : 42 , train loss : 0.56002, validation loss : 0.48558, Time : 296.27405881881714

Epoch : 42 , train loss : 0.56002, validation loss : 0.48563, Time : 298.24102687835693

Epoch : 42 , train loss : 0.56001, validation loss : 0.48523, Time : 295.6168267726898

Epoch : 43 , train loss : 0.55984, validation loss : 0.48545, Time : 295.5795409679413

Epoch : 43 , train loss : 0.55984, validation loss : 0.48574, Time : 294.99485039711

Epoch : 43 , train loss : 0.55990, validation loss : 0.48537, Time : 297.1240019798279

Epoch : 43 , train loss : 0.55996, validation loss : 0.48525, Time : 296.6040585041046

Epoch : 43 , train loss : 0.55996, validation loss : 0.48591, Time : 296.0030791759491

Epoch : 43 , train loss : 0.55996, validation loss : 0.48597, Time : 295.5836012363434

Epoch : 43 , train loss : 0.56000, validation loss : 0.48529, Time : 294.8624863624573

Epoch : 43 , train loss : 0.56000, validation loss : 0.48614, Time : 298.31139874458313

Epoch : 43 , train loss : 0.56002, validation loss : 0.48558, Time : 297.2408790588379

Epoch : 44 , train loss : 0.55992, validation loss : 0.48569, Time : 295.7935929298401

Epoch : 44 , train loss : 0.55993, validation loss : 0.48525, Time : 296.17438554763794

Epoch : 44 , train loss : 0.55999, validation loss : 0.48534, Time : 298.14483308792114

Epoch : 44 , train loss : 0.56002, validation loss : 0.48558, Time : 298.04205799102783

Epoch : 44 , train loss : 0.56003, validation loss : 0.48570, Time : 299.90173387527466

Epoch : 44 , train loss : 0.56001, validation loss : 0.48605, Time : 295.53304529190063

Epoch : 44 , train loss : 0.56001, validation loss : 0.48551, Time : 297.3655924797058

Epoch : 44 , train loss : 0.56002, validation loss : 0.48555, Time : 297.2750177383423

Epoch : 44 , train loss : 0.56003, validation loss : 0.48544, Time : 298.72866702079773

Epoch : 45 , train loss : 0.55998, validation loss : 0.48574, Time : 296.6156418323517

Epoch : 45 , train loss : 0.56001, validation loss : 0.48561, Time : 294.87677669525146

Epoch : 45 , train loss : 0.56003, validation loss : 0.48551, Time : 295.41969752311707

Epoch : 45 , train loss : 0.56004, validation loss : 0.48575, Time : 298.79633593559265

Epoch : 45 , train loss : 0.56005, validation loss : 0.48571, Time : 294.91462802886963

Epoch : 45 , train loss : 0.56002, validation loss : 0.48557, Time : 296.2111339569092

Epoch : 45 , train loss : 0.56005, validation loss : 0.48581, Time : 302.93527579307556

Epoch : 45 , train loss : 0.56002, validation loss : 0.48550, Time : 297.31862139701843

Epoch : 45 , train loss : 0.55999, validation loss : 0.48567, Time : 298.9452648162842

Epoch : 46 , train loss : 0.56006, validation loss : 0.48570, Time : 296.7873616218567

Epoch : 46 , train loss : 0.56007, validation loss : 0.48521, Time : 296.16626930236816

Epoch : 46 , train loss : 0.56001, validation loss : 0.48596, Time : 296.05569291114807

Epoch : 46 , train loss : 0.56006, validation loss : 0.48588, Time : 295.71139192581177

Epoch : 46 , train loss : 0.56002, validation loss : 0.48571, Time : 296.0767195224762

Epoch : 46 , train loss : 0.55998, validation loss : 0.48538, Time : 297.47882056236267

Epoch : 46 , train loss : 0.56000, validation loss : 0.48575, Time : 296.2089309692383

Epoch : 46 , train loss : 0.56000, validation loss : 0.48522, Time : 300.395206451416

Epoch : 46 , train loss : 0.55999, validation loss : 0.48565, Time : 302.6974627971649

Epoch : 47 , train loss : 0.55983, validation loss : 0.48580, Time : 296.875892162323

Epoch : 47 , train loss : 0.56000, validation loss : 0.48564, Time : 300.17234444618225

Epoch : 47 , train loss : 0.56004, validation loss : 0.48549, Time : 298.6297767162323

Epoch : 47 , train loss : 0.56005, validation loss : 0.48541, Time : 298.263564825058

Epoch : 47 , train loss : 0.55999, validation loss : 0.48573, Time : 297.20550560951233

Epoch : 47 , train loss : 0.55999, validation loss : 0.48566, Time : 299.51398825645447

Epoch : 47 , train loss : 0.55999, validation loss : 0.48530, Time : 296.9348134994507

Epoch : 47 , train loss : 0.56000, validation loss : 0.48594, Time : 297.84365153312683

Epoch : 47 , train loss : 0.55997, validation loss : 0.48544, Time : 298.1526710987091

Epoch : 48 , train loss : 0.55992, validation loss : 0.48570, Time : 298.25081753730774

Epoch : 48 , train loss : 0.55997, validation loss : 0.48594, Time : 296.66131067276

Epoch : 48 , train loss : 0.56000, validation loss : 0.48567, Time : 296.60161113739014

Epoch : 48 , train loss : 0.56000, validation loss : 0.48529, Time : 302.98727917671204

Epoch : 48 , train loss : 0.55998, validation loss : 0.48562, Time : 297.9193515777588

Epoch : 48 , train loss : 0.55997, validation loss : 0.48538, Time : 298.208824634552

Epoch : 48 , train loss : 0.55995, validation loss : 0.48585, Time : 298.84118604660034

Epoch : 48 , train loss : 0.55997, validation loss : 0.48553, Time : 300.0234088897705

Epoch : 48 , train loss : 0.55995, validation loss : 0.48556, Time : 297.89553022384644

Epoch : 49 , train loss : 0.55977, validation loss : 0.48546, Time : 296.56893968582153

Epoch : 49 , train loss : 0.55982, validation loss : 0.48560, Time : 298.61552572250366
